country,crop,year,actual_yield,predicted_yield,best_params
Tunisia,"Seed cotton, unginned",2022,660.1,810.2155242753989,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Turkmenistan,"Seed cotton, unginned",2022,2071.4,1864.4441513957927,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Türkiye,"Seed cotton, unginned",2022,4797.4,2938.956572326261,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Uganda,"Seed cotton, unginned",2022,1363.6,1417.0992168044747,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Ukraine,"Seed cotton, unginned",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United Arab Emirates,"Seed cotton, unginned",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United Kingdom of Great Britain and Northern Ireland,"Seed cotton, unginned",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United Republic of Tanzania,"Seed cotton, unginned",2022,678.2,771.735591257271,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United States of America,"Seed cotton, unginned",2022,2812.4,3341.2623721165273,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Uruguay,"Seed cotton, unginned",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Uzbekistan,"Seed cotton, unginned",2022,3409.1,2291.0560351898753,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Venezuela (Bolivarian Republic of),"Seed cotton, unginned",2022,1156.0,1308.346160464764,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Viet Nam,"Seed cotton, unginned",2022,570.5,968.3342598111286,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Western Sahara,"Seed cotton, unginned",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Yemen,"Seed cotton, unginned",2022,1002.9,1170.683563413063,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Zambia,"Seed cotton, unginned",2022,909.9,307.57388236285584,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Zimbabwe,"Seed cotton, unginned",2022,1454.4,1373.731643230477,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Afghanistan,Sesame seed,2022,857.1,1158.2579518054727,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Albania,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Algeria,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Andorra,Sesame seed,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Angola,Sesame seed,2022,254.0,176.78871975760865,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Argentina,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Armenia,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Australia,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Austria,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Azerbaijan,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bangladesh,Sesame seed,2022,939.9,901.9874023738033,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Belarus,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Belgium,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Belize,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Benin,Sesame seed,2022,833.3,732.6113532870835,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bhutan,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bolivia (Plurinational State of),Sesame seed,2022,490.2,587.0184311205247,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bosnia and Herzegovina,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Botswana,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Brazil,Sesame seed,2022,537.5,602.8133108437987,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Brunei Darussalam,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bulgaria,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Burkina Faso,Sesame seed,2022,527.1,627.6036240114553,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Burundi,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Cambodia,Sesame seed,2022,819.6,814.2919460952972,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Cameroon,Sesame seed,2022,1296.3,1118.4224624457097,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Canada,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Central African Republic,Sesame seed,2022,4827.7,4062.136312515084,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Chad,Sesame seed,2022,519.0,663.3456885800955,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Chile,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
China,Sesame seed,2022,1636.3,1050.616030053375,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
"China, Taiwan Province of",Sesame seed,2022,928.5,646.5606410663709,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Colombia,Sesame seed,2022,858.0,870.5787679683173,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Congo [Republic],Sesame seed,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Costa Rica,Sesame seed,2022,579.5,628.8680098138796,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Croatia,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Cuba,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Czechia,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Côte d'Ivoire,Sesame seed,2022,209.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Democratic People's Republic of Korea,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
DemocraticRepublic of the Congo,Sesame seed,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Denmark,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Djibouti,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Dominican Republic,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Ecuador,Sesame seed,2022,804.5,699.2773403445335,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Egypt,Sesame seed,2022,1500.0,1344.9382477460822,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
El Salvador,Sesame seed,2022,860.0,940.6524008502846,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Equatorial Guinea,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Eritrea,Sesame seed,2022,188.8,231.1921319282202,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Estonia,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Eswatini,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Ethiopia,Sesame seed,2022,720.0,747.5157035340911,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Finland,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
France,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
French Guiana,Sesame seed,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Gabon,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Gambia,Sesame seed,2022,530.2,740.4882254490213,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Georgia,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Germany,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Ghana,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Greece,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Greenland,Sesame seed,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Guatemala,Sesame seed,2022,857.1,1306.8669229438483,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Guinea,Sesame seed,2022,237.9,205.7600154588176,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Guinea-Bissau,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Guyana,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Haiti,Sesame seed,2022,264.6,416.9601963740655,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Honduras,Sesame seed,2022,836.6,985.2534145816179,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Hungary,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Iceland,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
India,Sesame seed,2022,484.8,292.28684404838054,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Indonesia,Sesame seed,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Iran (Isalamic Republic of),Sesame seed,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Iraq,Sesame seed,2022,1109.3,828.3041812388607,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
